,Unnamed: 0,artist_name,song_name,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,is_pop,is_rock,is_jazz,is_soul,is_classical,is_electronic,is_dance,is_metal,is_disco,is_funk
112,112,Adriano Celentano,Una festa sui prati,"['classic italian pop', 'italian pop']",0.495,0.718,9,-6.41,1,0.0599,0.39899999999999997,0.0,0.0873,0.6990000000000001,131.565,4,1,0,0,0,0,0,0,0,0,0
113,113,Adriano Celentano,Azzurro,"['classic italian pop', 'italian pop']",0.545,0.605,10,-11.125,1,0.0346,0.6779999999999999,0.0,0.21100000000000002,0.8440000000000001,119.37200000000001,4,1,0,0,0,0,0,0,0,0,0
114,114,Aerosmith,Cryin',"['album rock', 'classic rock', 'hard rock', 'rock']",0.183,0.589,2,-6.12,1,0.0397,0.007790000000000001,8.58e-06,0.158,0.306,110.508,3,0,1,0,0,0,0,0,0,0,0
115,115,Aerosmith,Janie's Got a Gun,"['album rock', 'classic rock', 'hard rock', 'rock']",0.639,0.8290000000000001,5,-5.6129999999999995,1,0.0292,0.0859,0.000653,0.10099999999999999,0.419,115.50200000000001,4,0,1,0,0,0,0,0,0,0,0
116,116,Aerosmith,Blind Man,"['album rock', 'classic rock', 'hard rock', 'rock']",0.371,0.716,9,-5.38,1,0.0356,0.00143,0.0,0.0471,0.39799999999999996,155.112,4,0,1,0,0,0,0,0,0,0,0
117,117,Aerosmith,Hole in My Soul,"['album rock', 'classic rock', 'hard rock', 'rock']",0.465,0.733,0,-6.702999999999999,1,0.0299,0.0167,0.0,0.7759999999999999,0.192,75.527,4,0,1,0,0,0,0,0,0,0,0
118,118,Aerosmith,Amazing,"['album rock', 'classic rock', 'hard rock', 'rock']",0.308,0.747,0,-5.434,1,0.037000000000000005,0.0645,8.27e-05,0.431,0.278,139.454,4,0,1,0,0,0,0,0,0,0,0
119,119,Aerosmith,Falling in Love (Is Hard on the Knees),"['album rock', 'classic rock', 'hard rock', 'rock']",0.525,0.8759999999999999,7,-5.119,0,0.0562,0.00951,3.41e-06,0.9540000000000001,0.469,116.508,4,0,1,0,0,0,0,0,0,0,0
120,120,Aerosmith,Kings and Queens,"['album rock', 'classic rock', 'hard rock', 'rock']",0.34700000000000003,0.5529999999999999,5,-10.645,0,0.0298,0.0347,0.00108,0.114,0.313,123.176,4,0,1,0,0,0,0,0,0,0,0
121,121,Aerosmith,Walk This Way,"['album rock', 'classic rock', 'hard rock', 'rock']",0.7859999999999999,0.83,0,-3.0839999999999996,1,0.0527,0.036000000000000004,0.0,0.17300000000000001,0.9470000000000001,105.63,4,0,1,0,0,0,0,0,0,0,0
122,122,Aerosmith,Boogie Man,"['album rock', 'classic rock', 'hard rock', 'rock']",0.514,0.187,4,-13.513,1,0.0383,0.912,0.879,0.0542,0.0617,81.778,4,0,1,0,0,0,0,0,0,0,0
123,123,Aerosmith,Livin' on the Edge,"['album rock', 'classic rock', 'hard rock', 'rock']",0.39299999999999996,0.871,2,-5.763,1,0.0516,0.0026,0.000335,0.977,0.265,85.568,4,0,1,0,0,0,0,0,0,0,0
124,124,Aerosmith,Seasons of Wither,"['album rock', 'classic rock', 'hard rock', 'rock']",0.23,0.653,7,-12.383,1,0.0623,0.0387,4.429999999999999e-05,0.35600000000000004,0.402,200.925,4,0,1,0,0,0,0,0,0,0,0
125,125,Aerosmith,Dude (Looks Like A Lady),"['album rock', 'classic rock', 'hard rock', 'rock']",0.49,0.976,2,-4.588,1,0.0849,0.00093,0.0128,0.986,0.631,127.285,4,0,1,0,0,0,0,0,0,0,0
126,126,Aerosmith,What It Takes,"['album rock', 'classic rock', 'hard rock', 'rock']",0.389,0.8340000000000001,0,-4.872,1,0.0686,0.0877,4.6899999999999995e-05,0.24,0.171,142.658,4,0,1,0,0,0,0,0,0,0,0
127,127,Aerosmith,Eat the Rich,"['album rock', 'classic rock', 'hard rock', 'rock']",0.368,0.976,4,-6.191,0,0.191,0.0314,0.0018399999999999998,0.9470000000000001,0.192,124.26899999999999,4,0,1,0,0,0,0,0,0,0,0
128,128,Aerosmith,I Don't Want to Miss a Thing,"['album rock', 'classic rock', 'hard rock', 'rock']",0.49200000000000005,0.96,9,-4.336,1,0.0708,0.00772,1.79e-06,0.105,0.273,113.787,4,0,1,0,0,0,0,0,0,0,0
129,129,Aerosmith,Sweet Emotion,"['album rock', 'classic rock', 'hard rock', 'rock']",0.315,0.919,9,-6.797999999999999,1,0.0853,0.000205,0.187,0.972,0.128,97.47200000000001,4,0,1,0,0,0,0,0,0,0,0
130,130,Aerosmith,Crazy,"['album rock', 'classic rock', 'hard rock', 'rock']",0.37,0.866,6,-3.8789999999999996,0,0.0384,0.0868,0.0,0.13699999999999998,0.42700000000000005,162.086,3,0,1,0,0,0,0,0,0,0,0
131,131,Aerosmith,Fly Away From Here,"['album rock', 'classic rock', 'hard rock', 'rock']",0.387,0.6859999999999999,4,-5.367999999999999,1,0.0363,0.142,0.0,0.122,0.171,142.091,4,0,1,0,0,0,0,0,0,0,0
132,132,Aerosmith,Dream On,"['album rock', 'classic rock', 'hard rock', 'rock']",0.41200000000000003,0.528,1,-6.6129999999999995,1,0.0259,0.298,5.03e-05,0.332,0.175,79.962,4,0,1,0,0,0,0,0,0,0,0
133,133,Air Supply,Even the Nights Are Better,"['adult standards', 'mellow gold', 'soft rock']",0.42700000000000005,0.612,5,-8.469,1,0.0399,0.5760000000000001,0.0,0.132,0.192,115.154,4,0,1,0,0,0,0,0,0,0,0
134,134,Air Supply,Two Less Lonely People in the World,"['adult standards', 'mellow gold', 'soft rock']",0.48,0.568,2,-7.489,1,0.0533,0.7959999999999999,0.0,0.8759999999999999,0.47600000000000003,147.936,4,0,1,0,0,0,0,0,0,0,0
135,135,Air Supply,Making Love Out of Nothing at All,"['adult standards', 'mellow gold', 'soft rock']",0.38799999999999996,0.72,7,-5.541,1,0.033,0.20199999999999999,0.000288,0.28300000000000003,0.5539999999999999,141.283,4,0,1,0,0,0,0,0,0,0,0
136,136,Air Supply,All Out Of Love,"['adult standards', 'mellow gold', 'soft rock']",0.502,0.513,0,-6.473,1,0.0251,0.077,0.0,0.494,0.318,108.37100000000001,4,0,1,0,0,0,0,0,0,0,0
137,137,Al Jarreau,Roof Garden,"['adult standards', 'jazz funk', 'quiet storm', 'smooth jazz', 'vocal jazz']",0.713,0.6509999999999999,8,-7.656000000000001,1,0.138,0.147,0.0,0.131,0.856,98.90799999999999,4,0,0,1,0,0,0,0,0,0,1
138,138,Al Jarreau,Mornin',"['adult standards', 'jazz funk', 'quiet storm', 'smooth jazz', 'vocal jazz']",0.58,0.46399999999999997,2,-13.252,1,0.0339,0.19,2.9999999999999997e-05,0.263,0.563,89.775,4,0,0,1,0,0,0,0,0,0,1
139,139,Al Jarreau,Moonlighting (Theme),"['adult standards', 'jazz funk', 'quiet storm', 'smooth jazz', 'vocal jazz']",0.6659999999999999,0.828,1,-5.276,1,0.0303,0.223,1.86e-05,0.316,0.613,101.40799999999999,4,0,0,1,0,0,0,0,0,0,1
140,140,Al Jarreau,We're in This Love Together,"['adult standards', 'jazz funk', 'quiet storm', 'smooth jazz', 'vocal jazz']",0.597,0.32299999999999995,5,-15.648,1,0.0494,0.56,2.24e-05,0.628,0.628,79.39699999999999,4,0,0,1,0,0,0,0,0,0,1
141,141,Al Martino,Spanish Eyes,"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'vocal jazz']",0.514,0.49,2,-8.565,1,0.0284,0.359,4.5600000000000004e-05,0.0875,0.494,109.294,4,1,0,1,0,0,0,0,0,0,0
142,142,Al Stewart,On The Border,"['album rock', 'art rock', 'folk', 'folk rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",0.47700000000000004,0.642,2,-12.427,1,0.0331,0.0571,2.02e-05,0.0767,0.7290000000000001,98.41799999999999,4,0,1,0,0,0,0,0,0,0,0
143,143,Al Stewart,The Year of the Cat,"['album rock', 'art rock', 'folk', 'folk rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",0.531,0.607,4,-9.602,0,0.0328,0.0114,0.00511,0.121,0.534,116.652,4,0,1,0,0,0,0,0,0,0,0
144,144,Al Stewart,Time Passages,"['album rock', 'art rock', 'folk', 'folk rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",0.703,0.521,3,-10.45,1,0.0294,0.414,0.00145,0.0867,0.598,111.735,4,0,1,0,0,0,0,0,0,0,0
145,145,Alain Barriere,Emporte-moi,"['chanson', 'chanson quebecois', 'ye ye']",0.426,0.878,9,-4.9319999999999995,0,0.0431,0.147,4.06e-06,0.332,0.505,84.025,4,0,0,0,0,0,0,0,0,0,0
146,146,Alain Barriere,Elle etait si jolie,"['chanson', 'chanson quebecois', 'ye ye']",0.495,0.326,8,-11.332,1,0.037000000000000005,0.863,0.0134,0.23199999999999998,0.44799999999999995,113.486,4,0,0,0,0,0,0,0,0,0,0
147,147,Alain Barriere,Ma vie,"['chanson', 'chanson quebecois', 'ye ye']",0.196,0.40299999999999997,0,-10.235,1,0.0305,0.611,0.000439,0.0994,0.284,170.08599999999998,3,0,0,0,0,0,0,0,0,0,0
148,148,Alain Barriere,Tu t'en vas,"['chanson', 'chanson quebecois', 'ye ye']",0.39399999999999996,0.48700000000000004,7,-7.147,1,0.0326,0.735,9.49e-06,0.7340000000000001,0.541,108.027,4,0,0,0,0,0,0,0,0,0,0
149,149,Alain Souchon,Bidon,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.6459999999999999,0.888,9,-4.7860000000000005,1,0.0362,0.0808,7.840000000000001e-05,0.7240000000000001,0.662,94.32600000000001,4,1,1,0,0,0,0,0,0,0,0
150,150,Alain Souchon,C'est comme vous voulez,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.58,0.0386,0,-20.844,0,0.1,0.87,0.0,0.105,0.602,108.84,4,1,1,0,0,0,0,0,0,0,0
151,151,Alain Souchon,L'amour en fuite,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.511,0.537,2,-8.212,1,0.11800000000000001,0.7290000000000001,0.0009550000000000001,0.10800000000000001,0.502,169.396,4,1,1,0,0,0,0,0,0,0,0
152,152,Alain Souchon,Au ras des paquerettes,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.5670000000000001,0.769,7,-6.962999999999999,1,0.027000000000000003,0.0101,0.163,0.10099999999999999,0.584,119.113,4,1,1,0,0,0,0,0,0,0,0
153,153,Alain Souchon,Foule sentimentale,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.7090000000000001,0.7979999999999999,4,-8.29,0,0.0258,0.0449,0.0017100000000000001,0.225,0.9570000000000001,110.044,4,1,1,0,0,0,0,0,0,0,0
154,154,Alain Souchon,"Allo ! maman, bobo","['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.429,0.41100000000000003,4,-13.427,0,0.055999999999999994,0.6809999999999999,3.88e-06,0.774,0.22399999999999998,112.098,4,1,1,0,0,0,0,0,0,0,0
155,155,Alain Souchon,Quand j'serai KO,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.604,0.166,2,-16.976,1,0.0287,0.843,3.99e-06,0.39799999999999996,0.7290000000000001,74.979,4,1,1,0,0,0,0,0,0,0,0
156,156,Alain Souchon,Poulaillers' song,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.68,0.674,2,-5.319,0,0.0722,0.177,0.0,0.055,0.871,171.36900000000003,3,1,1,0,0,0,0,0,0,0,0
157,157,Alain Souchon,Le baiser,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.583,0.614,8,-7.553,1,0.0337,0.0827,5.62e-06,0.282,0.396,75.112,4,1,1,0,0,0,0,0,0,0,0
158,158,Alain Souchon,Jamais content,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.546,0.9009999999999999,0,-6.68,1,0.171,0.33299999999999996,9.549999999999999e-05,0.312,0.249,109.52799999999999,4,1,1,0,0,0,0,0,0,0,0
159,159,Alain Souchon,S'asseoir par terre,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.631,0.44299999999999995,7,-9.369,1,0.044000000000000004,0.83,0.0,0.115,0.72,125.479,4,1,1,0,0,0,0,0,0,0,0
160,160,Alain Souchon,Y'a d'la rumba dans l'air,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.275,0.825,2,-6.617999999999999,1,0.0981,0.49700000000000005,0.0118,0.6990000000000001,0.435,107.764,4,1,1,0,0,0,0,0,0,0,0
161,161,Alain Souchon,Ultra Moderne Solitude,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.308,0.124,3,-15.793,1,0.0571,0.9059999999999999,0.000666,0.0703,0.16899999999999998,77.91199999999999,4,1,1,0,0,0,0,0,0,0,0
162,162,Alain Souchon,Sous les jupes des filles,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.6809999999999999,0.415,9,-12.717,0,0.0328,0.0495,0.00018600000000000002,0.177,0.5770000000000001,143.985,4,1,1,0,0,0,0,0,0,0,0
163,163,Alain Souchon,Rive gauche,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.7340000000000001,0.5489999999999999,11,-10.043,1,0.0285,0.13,0.0107,0.153,0.7240000000000001,108.76,4,1,1,0,0,0,0,0,0,0,0
164,164,Alain Souchon,Rame,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.391,0.755,9,-6.656000000000001,1,0.0707,0.368,0.0,0.878,0.363,161.447,4,1,1,0,0,0,0,0,0,0,0
165,165,Alan Jackson,Don't Rock the Jukebox,"['contemporary country', 'country', 'country road']",0.645,0.693,7,-8.947000000000001,1,0.026000000000000002,0.0468,8.62e-05,0.295,0.75,147.47799999999998,4,0,0,0,0,0,0,0,0,0,0
166,166,Alan Jackson,Drive (For Daddy Gene),"['contemporary country', 'country', 'country road']",0.7120000000000001,0.599,11,-7.832000000000001,1,0.0454,0.35200000000000004,0.0,0.131,0.466,125.18700000000001,4,0,0,0,0,0,0,0,0,0,0
167,167,Alan Jackson,Livin' on Love,"['contemporary country', 'country', 'country road']",0.7070000000000001,0.657,9,-6.497999999999999,1,0.0265,0.159,3.97e-06,0.076,0.68,118.53399999999999,4,0,0,0,0,0,0,0,0,0,0
168,168,Alan Jackson,It Must Be Love,"['contemporary country', 'country', 'country road']",0.8170000000000001,0.657,6,-8.551,1,0.0309,0.306,0.0,0.127,0.965,112.134,4,0,0,0,0,0,0,0,0,0,0
169,169,Alan Jackson,Chattahoochee,"['contemporary country', 'country', 'country road']",0.597,0.853,0,-7.244,1,0.0479,0.0683,4.6200000000000005e-05,0.29,0.955,174.734,4,0,0,0,0,0,0,0,0,0,0
170,170,Alan Jackson,Little Bitty,"['contemporary country', 'country', 'country road']",0.5589999999999999,0.8029999999999999,4,-7.336,1,0.0397,0.128,0.0,0.39299999999999996,0.784,162.904,4,0,0,0,0,0,0,0,0,0,0
171,171,Alan Jackson,Gone Country,"['contemporary country', 'country', 'country road']",0.6779999999999999,0.677,7,-7.36,1,0.0251,0.0793,0.0,0.10300000000000001,0.591,125.616,4,0,0,0,0,0,0,0,0,0,0
172,172,Alan Jackson,Summertime Blues,"['contemporary country', 'country', 'country road']",0.619,0.799,7,-8.719,1,0.0349,0.255,6.22e-05,0.272,0.968,160.98,4,0,0,0,0,0,0,0,0,0,0
173,173,Alan Jackson,"Tall, Tall Trees","['contemporary country', 'country', 'country road']",0.675,0.794,7,-6.1739999999999995,1,0.0396,0.172,0.0,0.136,0.9640000000000001,145.951,4,0,0,0,0,0,0,0,0,0,0
174,174,Alan Jackson,Who's Cheatin' Who,"['contemporary country', 'country', 'country road']",0.6509999999999999,0.809,7,-9.208,1,0.0289,0.20800000000000002,1.31e-05,0.136,0.963,133.233,4,0,0,0,0,0,0,0,0,0,0
175,175,Alan Jackson,Mercury Blues,"['contemporary country', 'country', 'country road']",0.539,0.8340000000000001,7,-6.233,1,0.0337,0.384,0.0017800000000000001,0.0579,0.9209999999999999,172.00599999999997,4,0,0,0,0,0,0,0,0,0,0
176,176,Alan Jackson,I Don't Even Know Your Name,"['contemporary country', 'country', 'country road']",0.602,0.932,9,-5.535,1,0.0404,0.0497,0.0,0.32799999999999996,0.8490000000000001,128.822,4,0,0,0,0,0,0,0,0,0,0
177,177,Alan Jackson,Love's Got a Hold on You,"['contemporary country', 'country', 'country road']",0.659,0.649,4,-8.677,1,0.0311,0.33799999999999997,0.0013800000000000002,0.0989,0.602,152.575,4,0,0,0,0,0,0,0,0,0,0
178,178,Alan Jackson,(Who Says) You Can't Have It All,"['contemporary country', 'country', 'country road']",0.578,0.33799999999999997,2,-8.003,1,0.0246,0.284,0.0,0.384,0.302,89.52799999999999,3,0,0,0,0,0,0,0,0,0,0
179,179,Alan Jackson,I'll Try,"['contemporary country', 'country', 'country road']",0.581,0.46299999999999997,6,-7.93,1,0.0243,0.12300000000000001,0.000591,0.0775,0.266,82.555,4,0,0,0,0,0,0,0,0,0,0
180,180,Alan Parsons,Ammonia Avenue,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.38299999999999995,0.152,10,-13.533,0,0.0287,0.491,2.3e-05,0.11699999999999999,0.256,87.757,4,0,1,0,0,0,0,0,0,0,0
181,181,Alan Parsons,Damned If I Do,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.557,0.586,7,-10.357999999999999,0,0.0382,0.75,0.00313,0.16899999999999998,0.586,134.826,4,0,1,0,0,0,0,0,0,0,0
182,182,Alan Parsons,The Turn of a Friendly Card,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.473,0.297,2,-11.23,0,0.0318,0.632,0.0,0.609,0.504,176.57299999999998,4,0,1,0,0,0,0,0,0,0,0
183,183,Alan Parsons,Eye In The Sky,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.8220000000000001,0.381,2,-14.123,1,0.0344,0.588,0.00045599999999999997,0.33299999999999996,0.555,111.988,4,0,1,0,0,0,0,0,0,0,0
184,184,Alan Parsons,Prime Time,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.7959999999999999,0.645,2,-11.425999999999998,1,0.0364,0.107,0.000348,0.0651,0.8029999999999999,122.375,4,0,1,0,0,0,0,0,0,0,0
185,185,Alan Parsons,Don't Let It Show,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.415,0.385,1,-12.615,1,0.0375,0.603,0.0303,0.125,0.11,133.92700000000002,4,0,1,0,0,0,0,0,0,0,0
186,186,Alan Parsons,I Wouldn't Want To Be Like You,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.69,0.6679999999999999,5,-7.507000000000001,0,0.0467,0.528,2.59e-06,0.11900000000000001,0.248,100.83,4,0,1,0,0,0,0,0,0,0,0
187,187,Alan Parsons,Games People Play,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.713,0.509,11,-15.957,0,0.0389,0.361,2.2100000000000002e-05,0.122,0.664,132.953,4,0,1,0,0,0,0,0,0,0,0
188,188,Alan Parsons,Don't Answer Me,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.614,0.8009999999999999,0,-8.221,1,0.0302,0.0503,0.0,0.16,0.573,115.086,4,0,1,0,0,0,0,0,0,0,0
189,189,Alanis Morissette,Thank U,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.49200000000000005,0.831,0,-4.9510000000000005,1,0.0356,0.011000000000000001,0.00010400000000000001,0.9640000000000001,0.516,94.99,4,1,1,0,0,0,0,0,0,0,0
190,190,Alanis Morissette,Ironic,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.27899999999999997,0.618,11,-8.812999999999999,1,0.0597,0.0296,0.00243,0.7809999999999999,0.218,167.84099999999998,4,1,1,0,0,0,0,0,0,0,0
191,191,Alanis Morissette,Joining You,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.565,0.7340000000000001,7,-6.894,1,0.033,0.018000000000000002,0.00895,0.0983,0.544,100.06200000000001,4,1,1,0,0,0,0,0,0,0,0
192,192,Alanis Morissette,That I Would Be Good,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.49200000000000005,0.295,11,-12.943,0,0.026000000000000002,0.7020000000000001,0.00247,0.162,0.0958,82.079,4,1,1,0,0,0,0,0,0,0,0
193,193,Alanis Morissette,All I Really Want,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.562,0.8959999999999999,10,-7.974,0,0.203,0.0117,0.0,0.322,0.36200000000000004,93.37799999999999,4,1,1,0,0,0,0,0,0,0,0
194,194,Alanis Morissette,Uninvited,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.35600000000000004,0.598,2,-7.47,1,0.0474,0.0538,0.00022999999999999998,0.7170000000000001,0.379,124.795,4,1,1,0,0,0,0,0,0,0,0
195,195,Alanis Morissette,King of Pain,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.42700000000000005,0.504,1,-9.136000000000001,0,0.0275,0.203,2.9199999999999998e-05,0.7090000000000001,0.282,106.41,4,1,1,0,0,0,0,0,0,0,0
196,196,Alanis Morissette,Right Through You,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.45,0.535,9,-8.111,1,0.0511,0.368,0.0,0.11599999999999999,0.391,161.86,4,1,1,0,0,0,0,0,0,0,0
197,197,Alanis Morissette,You Oughta Know,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.703,0.297,11,-13.585,1,0.909,0.514,0.0,0.314,0.765,68.51899999999999,5,1,1,0,0,0,0,0,0,0,0
198,198,Alanis Morissette,Are You Still Mad,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.585,0.511,1,-7.837999999999999,1,0.027999999999999997,0.251,7.11e-05,0.094,0.17300000000000001,122.052,4,1,1,0,0,0,0,0,0,0,0
199,199,Alanis Morissette,You Learn,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.46799999999999997,0.778,8,-4.5280000000000005,1,0.0338,0.00607,0.0,0.0895,0.38,84.383,4,1,1,0,0,0,0,0,0,0,0
200,200,Alanis Morissette,Head Over Feet,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.45,0.7829999999999999,0,-8.704,1,0.0661,0.0163,0.0,0.18100000000000002,0.426,79.869,4,1,1,0,0,0,0,0,0,0,0
201,201,Alanis Morissette,Hand in My Pocket,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.6559999999999999,0.588,0,-9.836,1,0.0247,0.0644,0.0016,0.0966,0.7070000000000001,92.277,4,1,1,0,0,0,0,0,0,0,0
202,202,Alanis Morissette,The Couch,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.63,0.628,4,-10.354000000000001,0,0.0494,0.21,2.47e-05,0.109,0.188,111.054,4,1,1,0,0,0,0,0,0,0,0
203,203,Alanis Morissette,Unsent,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.392,0.375,2,-8.933,1,0.034,0.389,0.0,0.075,0.10300000000000001,177.484,4,1,1,0,0,0,0,0,0,0,0
204,204,Alanis Morissette,Heart of the House,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.22399999999999998,0.496,4,-9.052999999999999,0,0.0445,0.389,1.63e-05,0.10400000000000001,0.295,83.87899999999999,3,1,1,0,0,0,0,0,0,0,0
205,205,Alannah Myles,Black Velvet,"['classic canadian rock', 'new wave pop']",0.754,0.366,8,-10.07,1,0.0312,0.273,9.04e-05,0.106,0.469,91.147,4,1,1,0,0,0,0,0,0,0,0
206,206,Alberto Fortis,Milano e Vincenzo,"['classic italian pop', 'italian pop']",0.647,0.892,7,-3.8789999999999996,1,0.0602,0.13699999999999998,0.0,0.11,0.586,126.958,4,1,0,0,0,0,0,0,0,0,0
207,207,Alice Cooper,Eighteen,"['album rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",0.63,0.613,0,-7.15,1,0.0288,0.267,0.00298,0.14300000000000002,0.5329999999999999,97.95,4,0,1,0,0,0,0,0,1,0,0
