,artist_name,song_name,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1935,Elvis Presley,Good Luck Charm,"['christmas', 'rock-and-roll', 'rockabilly']",0.601,0.564,11,-8.501,0,0.0404,0.641,0,0.39,0.808,120.847,4
1936,Elvis Presley,In the Ghetto,"['christmas', 'rock-and-roll', 'rockabilly']",0.446,0.411,10,-10.619,1,0.034,0.781,0.00472,0.107,0.454,87.018,4
1937,Elvis Presley,His Latest Flame,"['christmas', 'rock-and-roll', 'rockabilly']",0.65,0.753,4,-14.147,0,0.0391,0.707,0.17,0.0752,0.897,107.967,4
1938,Elvis Presley,Heartbreak Hotel,"['christmas', 'rock-and-roll', 'rockabilly']",0.696,0.289,4,-8.684,1,0.0616,0.831,1.16e-06,0.105,0.731,93.346,4
1939,Elvis Presley,A Big Hunk O' Love,"['christmas', 'rock-and-roll', 'rockabilly']",0.558,0.841,5,-10.891,1,0.0478,0.648,0.47,0.26,0.951,87.026,4
1940,Elvis Presley,Don't Be Cruel,"['christmas', 'rock-and-roll', 'rockabilly']",0.712,0.611,2,-10.254,1,0.126,0.872,3.92e-06,0.0841,0.878,84.775,4
1941,Elvis Presley,Kissin' Cousins,"['christmas', 'rock-and-roll', 'rockabilly']",0.736,0.647,5,-6.815,0,0.0481,0.648,0.00428,0.101,0.747,111.883,4
1942,Elvis Presley,Let Me Be There,"['christmas', 'rock-and-roll', 'rockabilly']",0.507,0.808,0,-10.368,1,0.0607,0.232,0,0.822,0.886,138.926,4
1943,Elvis Presley,It's Now or Never,"['christmas', 'rock-and-roll', 'rockabilly']",0.637,0.466,4,-10.172,1,0.0347,0.65,0.0101,0.279,0.793,126.41,4
1944,Elvis Presley,Johnny B,"['christmas', 'rock-and-roll', 'rockabilly']",0.514,0.81,9,-11.614,1,0.0495,0.277,0.00824,0.856,0.961,98.138,4
1945,Elvis Presley,Love Me Tender,"['christmas', 'rock-and-roll', 'rockabilly']",0.239,0.149,9,-13.131,1,0.0326,0.89,0.0271,0.116,0.105,103.667,3
1946,Elvis Presley,Just Tell Her Jim Said Hello,"['christmas', 'rock-and-roll', 'rockabilly']",0.654,0.317,0,-12.942,1,0.0883,0.75,0,0.284,0.707,143.178,4
1947,Elvis Presley,The Wonder of You,"['christmas', 'rock-and-roll', 'rockabilly']",0.464,0.658,5,-7.87,1,0.0493,0.275,0.000189,0.0891,0.342,141.627,4
1948,Elvis Presley,I Want You I Need You I Love You,"['christmas', 'rock-and-roll', 'rockabilly']",0.434,0.191,0,-15.18,1,0.0334,0.951,0.00867,0.265,0.56,76.189,4
1949,Elvis Presley,Puppet on a String,"['christmas', 'rock-and-roll', 'rockabilly']",0.493,0.111,6,-17.179,1,0.0475,0.956,0.00522,0.124,0.351,99.529,4
1950,Elvis Presley,Wooden Heart,"['christmas', 'rock-and-roll', 'rockabilly']",0.757,0.222,3,-12.741,1,0.0486,0.788,0.000278,0.0411,0.884,81.583,4
1951,Elvis Presley,That's All Right (Mama),"['christmas', 'rock-and-roll', 'rockabilly']",0.647,0.598,2,-4.187,1,0.0315,0.746,3.59e-06,0.113,0.697,104.77,4
1952,Elvis Presley,Viva Las Vegas,"['christmas', 'rock-and-roll', 'rockabilly']",0.657,0.339,5,-11.039,1,0.0553,0.941,0,0.0787,0.632,121.951,4
1953,Elvis Presley,Stuck On You,"['christmas', 'rock-and-roll', 'rockabilly']",0.649,0.489,7,-12.336,1,0.0539,0.713,4.04e-05,0.0781,0.954,131.607,4
1954,Elvis Presley,Surrender,"['christmas', 'rock-and-roll', 'rockabilly']",0.354,0.536,3,-12.731,1,0.0404,0.736,7.12e-06,0.2,0.833,108.618,3
1955,"Emerson, Lake & Palmer",Benny the Bouncer,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.62,0.704,2,-10.201,1,0.0403,0.425,0,0.201,0.936,150.865,4
1956,"Emerson, Lake & Palmer",Hoedown,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.407,0.803,7,-11.51,1,0.0386,0.236,0.698,0.166,0.881,136.281,4
1957,"Emerson, Lake & Palmer",I Believe in Father Christmas,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.31,0.457,2,-8.326,1,0.0318,0.393,0,0.0567,0.588,112.238,4
1958,"Emerson, Lake & Palmer",Fanfare for the Common Man,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.373,0.44,0,-14.444,1,0.0322,0.411,0.829,0.132,0.266,72.501,4
1959,"Emerson, Lake & Palmer",Lucky Man,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.346,0.379,7,-15.662,1,0.0304,0.0914,0.0566,0.0486,0.478,154.01,3
1960,"Emerson, Lake & Palmer",Karn Evil,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.325,0.955,2,-8.77,1,0.279,0.294,0,0.901,0.18,124.189,4
1961,"Emerson, Lake & Palmer",Jeremy Bender,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.369,0.569,2,-12.646,1,0.0784,0.0375,0.0509,0.474,0.646,94.312,4
1962,"Emerson, Lake & Palmer",The Barbarian,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.35,0.758,2,-12.682,1,0.0701,0.00572,0.82,0.111,0.329,166.157,3
1963,"Emerson, Lake & Palmer",Take A Pebble,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.36,0.278,6,-16.848,1,0.0346,0.528,0.00315,0.93,0.163,100.007,4
1964,"Emerson, Lake & Palmer",Tarkus,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.669,0.498,2,-13.424,1,0.0676,0.519,0.000633,0.0804,0.675,81.012,4
1965,"Emerson, Lake & Palmer",From the Beginning,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.617,0.187,4,-18.646,0,0.0444,0.352,0.394,0.119,0.326,133.216,4
1966,"Emerson, Lake & Palmer",The Endless Enigma,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.396,0.306,11,-14.14,1,0.047,0.0661,0.0845,0.089,0.114,123.654,4
1967,"Emerson, Lake & Palmer",Peter Gunn Theme,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.425,0.817,11,-6.911,0,0.0348,0.0146,0.0612,0.878,0.768,130.558,4
1968,Eminem,Guilty Conscience,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0.795,0.749,4,-5.315,0,0.294,0.034,0,0.337,0.542,91.091,4
1969,Eminem,Bad Meets Evil,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0.664,0.903,11,-4.449,0,0.473,0.0328,0,0.863,0.608,94.667,4
1970,Eminem,Stan,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0.683,0.838,5,-5.448,0,0.16,0.209,0,0.704,0.595,80.188,4
1971,Eminem,Role Model,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0.863,0.584,2,-4.203,1,0.257,0.0214,3.76e-06,0.0526,0.786,91.968,4
1972,Eminem,The Way I Am,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0.821,0.845,4,-3.543,0,0.167,0.137,0,0.322,0.27,87.323,4
1973,Eminem,The Real Slim Shady,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0.95,0.663,5,-4.209,0,0.0602,0.0348,0,0.0434,0.792,104.515,4
1974,Eminem,Under the Influence,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0.924,0.749,6,-4.433,1,0.264,0.0181,0,0.163,0.745,97.005,4
1975,En Vogue,Don't Let Go (Love),"['dance pop', 'girl group', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.626,0.693,5,-6.496,0,0.0437,0.295,8.77e-05,0.186,0.557,78.284,4
1976,En Vogue,Free Your Mind,"['dance pop', 'girl group', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.766,0.831,7,-6.492,1,0.0546,0.0931,0,0.394,0.827,100.037,4
1977,En Vogue,My Lovin (You're Never Gonna Get It),"['dance pop', 'girl group', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.767,0.839,8,-5.519,1,0.0613,0.0318,9.31e-06,0.111,0.461,98.055,4
1978,Enigma,Mea Culpa,"['downtempo', 'new age']",0.602,0.615,1,-11.287,1,0.0352,0.026,0.541,0.659,0.531,97.383,4
1979,Enigma,The Voice of Enigma,"['downtempo', 'new age']",0.192,0.0534,4,-29.643,0,0.0377,0.922,0.0539,0.366,0.0345,108.603,3
1980,Enigma,The Eyes of Truth,"['downtempo', 'new age']",0.584,0.781,9,-14.723,1,0.0402,0.00468,0.873,0.148,0.331,139.884,4
1981,Enigma,Return to Innocence,"['downtempo', 'new age']",0.572,0.807,2,-10.051,1,0.0368,0.0138,0.881,0.107,0.198,175.87,4
1982,Enrique Iglesias,Bailamos,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'pop quebecois', 'tropical']",0.64,0.881,9,-4.439,0,0.0391,0.0689,0.000683,0.1,0.57,99.874,4
1983,Enrique Iglesias,Experiencia religiosa,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'pop quebecois', 'tropical']",0.64,0.687,0,-5.769,1,0.0295,0.68,9.32e-05,0.0764,0.487,112.029,4
1984,Enrique Iglesias,Be With You,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'pop quebecois', 'tropical']",0.692,0.866,1,-5.438,0,0.033,0.0368,0.00165,0.0521,0.519,122.003,4
1985,Enya,Cursum Perficio,['celtic'],0.354,0.213,2,-12.901,0,0.0332,0.874,0.592,0.162,0.0738,106.924,4
1986,Enya,China Roses,['celtic'],0.403,0.168,6,-19.462,1,0.0364,0.868,0.705,0.0694,0.115,114.352,3
1987,Enya,Boadicea,['celtic'],0.31,0.0401,0,-24.559,0,0.0387,0.977,0.000348,0.103,0.127,50.186,4
1988,Enya,Bard Dance,['celtic'],0.519,0.259,7,-17.996,0,0.0623,0.563,0.931,0.108,0.675,176.724,4
1989,Enya,Epona,['celtic'],0.675,0.458,2,-13.893,0,0.0528,0.96,0.916,0.108,0.726,98.768,3
1990,Enya,Fairytale,['celtic'],0.369,0.142,0,-17.914,1,0.0398,0.98,0.472,0.126,0.137,96.2,4
1991,Enya,May It Be,['celtic'],0.133,0.174,4,-19.849,1,0.0421,0.96,0.953,0.111,0.0353,82.071,4
1992,Enya,Hope Has a Place,['celtic'],0.22,0.178,11,-14.901,1,0.0338,0.952,0.072,0.109,0.0784,107.075,3
1993,Enya,Shepherd Moons,['celtic'],0.508,0.334,0,-18.431,1,0.0458,0.925,0.735,0.116,0.248,97.576,4
1994,Enya,Lothlorien,['celtic'],0.469,0.192,8,-15.605,1,0.0353,0.939,0.851,0.133,0.29,88.222,4
1995,Enya,From Where I Am,['celtic'],0.338,0.0513,1,-25.24,1,0.0491,0.98,0.877,0.109,0.0985,84.48,4
1996,Enya,Tea - House Moon,['celtic'],0.533,0.234,10,-17.911,1,0.0317,0.893,0.971,0.104,0.114,79.283,3
1997,Enya,Book Of Days,['celtic'],0.452,0.29,8,-12.949,1,0.0329,0.75,0.832,0.13,0.102,120.112,4
1998,Enya,Marble Halls,['celtic'],0.262,0.158,10,-18.934,1,0.0504,0.979,0.0637,0.106,0.158,95.728,3
1999,Enya,Orinoco Flow,['celtic'],0.542,0.467,0,-11.405,1,0.0306,0.887,0.258,0.129,0.404,115.019,4
2000,Enya,Once You Had Gold,['celtic'],0.193,0.163,11,-18.066,1,0.0428,0.974,0.41,0.114,0.0924,93.71,1
2001,Enya,On My Way Home,['celtic'],0.471,0.39,0,-12.964,1,0.0281,0.738,0.84,0.113,0.355,94.357,4
2002,Enya,Oriel Window,['celtic'],0.508,0.334,0,-18.431,1,0.0458,0.925,0.735,0.116,0.248,97.576,4
2003,Enya,Caribbean Blue,['celtic'],0.386,0.384,4,-13.603,1,0.0322,0.805,0.933,0.129,0.657,157.646,3
2004,Enya,Athair Ar Neamh,['celtic'],0.214,0.149,7,-18.707,0,0.0356,0.958,0.801,0.102,0.0996,81.415,3
2005,Enya,I Want Tomorrow,['celtic'],0.38,0.183,2,-14.305,1,0.0291,0.81,0.0926,0.106,0.148,141.982,3
2006,Enya,Miss Clare Remembers,['celtic'],0.426,0.0294,5,-19.677,1,0.0533,0.973,0.885,0.111,0.225,61.169,3
2007,Enya,Only Time,['celtic'],0.589,0.756,3,-7.431,1,0.0312,0.199,0.0927,0.107,0.767,91.991,4
2008,Enya,How Can I Keep From Singing,['celtic'],0.273,0.134,2,-16.935,1,0.0373,0.948,0.0134,0.0972,0.0393,106.634,3
2009,Enya,Anywhere Is,['celtic'],0.676,0.447,3,-10.636,1,0.0274,0.907,0.338,0.103,0.646,96.667,4
2010,Enya,The Memory of Trees,['celtic'],0.186,0.15,10,-16.56,1,0.0444,0.962,7.71e-05,0.111,0.0789,76.229,4
2011,Enya,No Holly For Miss Quinn,['celtic'],0.331,0.135,0,-20.886,1,0.0473,0.93,0.817,0.11,0.248,83.418,4
2012,Enya,On Your Shore,['celtic'],0.231,0.0803,4,-19.96,1,0.0393,0.943,0.0594,0.105,0.108,82.809,4
2013,Enya,The Sun in the Stream,['celtic'],0.0829,0.243,4,-13.029,0,0.0355,0.414,0.00951,0.104,0.048,84.055,3
2014,Enya,Watermark,['celtic'],0.316,0.0674,10,-21.732,1,0.0349,0.943,0.897,0.124,0.0398,62.75,4
2015,Enya,Na Laetha Geal M'Oige,['celtic'],0.12,0.162,10,-17.327,1,0.0452,0.92,0.00539,0.092,0.0776,72.888,4
2016,Enya,Ebudae,['celtic'],0.494,0.203,8,-19.843,1,0.0406,0.927,0.000859,0.127,0.44,77.633,4
2017,Equipe 84,Nel cuore nell'anima,"['classic italian pop', 'italian pop']",0.392,0.269,0,-17.273,1,0.152,0.765,0.0613,0.149,0.351,104.547,4
2018,Equipe 84,Un Angelo Blu,"['classic italian pop', 'italian pop']",0.426,0.558,4,-11.368,1,0.0498,0.546,0,0.282,0.419,169.075,4
2019,Equipe 84,Pomeriggio ore 6,"['classic italian pop', 'italian pop']",0.432,0.663,9,-11.696,1,0.0601,0.615,0.00044,0.0989,0.92,148.759,4
2020,Equipe 84,29 settembre,"['classic italian pop', 'italian pop']",0.46,0.187,2,-19.157,1,0.0777,0.866,0.448,0.106,0.465,87.849,4
2021,Equipe 84,Io ho in mente te,"['classic italian pop', 'italian pop']",0.403,0.562,4,-9.514,1,0.0714,0.277,0,0.104,0.319,140.857,4
2022,Erasure,Glass Angel,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",0.481,0.74,7,-7.243,0,0.0342,0.411,0.193,0.0923,0.235,124.002,4
2023,Erasure,Chains of Love,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",0.696,0.769,0,-8.39,1,0.0366,0.033,9.65e-05,0.384,0.285,124.974,4
2024,Erasure,A Little Respect,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",0.551,0.99,0,-6.595,1,0.047,6.75e-05,0.902,0.279,0.789,135.995,4
2025,Erasure,Abba-Esque (Take a Chance On Me),"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",0.589,0.467,2,-18.733,1,0.0364,0.0647,0.755,0.263,0.466,123.879,4
2026,Erasure,Blue Savannah,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",0.586,0.547,2,-12.091,1,0.027,0.0138,0.0146,0.117,0.541,134.914,4
